,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
82,13756986,2022-11-17 14:28:59.843347+00:00,,t,17,72413149617417312,648518346492595641,72413149617409799,648518346496059082,[ 11245 111427   1939],[ 11249 111395   1940]
83,10206434,2022-11-17 14:28:59.843347+00:00,,t,39,72553681551502435,648518346494933170,72553681551497524,648518346496059082,[ 14867 105001   3183],[ 14891 104991   3183]
84,10206456,2022-11-17 14:28:59.843347+00:00,,t,19,72553681551463466,648518346481856445,72553681551473217,648518346496059082,[ 14985 104973   3173],[ 14951 104969   3174]
85,10206481,2022-11-17 14:28:59.843347+00:00,,t,29,72553681551461556,648518346494933170,72553681551463719,648518346496059082,[ 15031 105449   3169],[ 15021 105415   3169]
86,20552753,2022-11-17 14:28:59.843347+00:00,,t,29,72342712489435367,648518346489824563,72342712489452185,648518346496059082,[  8977 109679   2631],[  8967 109655   2632]
87,32066685,2022-11-17 14:28:59.843347+00:00,,t,24,72413081233792976,648518346494933170,72413081233855752,648518346496059082,[ 11001 110419   2694],[ 10995 110393   2694]
88,36923177,2022-11-17 14:28:59.843347+00:00,,t,12,72553681551438812,648518346494933170,72553681551416326,648518346496059082,[ 15107 105651   3157],[ 15067 105647   3158]
89,41156051,2022-11-17 14:28:59.843347+00:00,,t,29,72413081367554957,648518346494933170,72413081367724408,648518346496059082,[ 11471 110141   2848],[ 11461 110139   2851]
90,11121071,2022-11-17 14:28:59.843347+00:00,,t,21,72905318778361667,648518346488991501,72905318778368705,648518346496059082,[24835 99967  2498],[24835 99991  2499]
91,18615387,2022-11-17 14:28:59.843347+00:00,,t,30,72764375064567500,648518346488991501,72764375064562258,648518346496059082,[21417 94117  2419],[21389 94099  2419]
92,20259341,2022-11-17 14:28:59.843347+00:00,,t,29,72764443850992163,648518346488991501,72764443850961579,648518346496059082,[21447 95597  2462],[21431 95631  2463]
93,33729914,2022-11-17 14:28:59.843347+00:00,,t,20,72905525071126935,648518346488991501,72905525071146470,648518346496059082,[ 26555 105649   2810],[ 26557 105685   2811]
94,33729926,2022-11-17 14:28:59.843347+00:00,,t,26,72905525071184198,648518346488991501,72905525071146470,648518346496059082,[ 26567 105653   2815],[ 26573 105687   2815]
95,14832641,2022-11-17 14:28:59.843347+00:00,,t,34,72905525003903316,648518346488991501,72905525003910607,648518346496059082,[ 26319 106113   2647],[ 26353 106117   2647]
96,33729938,2022-11-17 14:28:59.843347+00:00,,t,27,72905525070959198,648518346488991501,72905525070954372,648518346496059082,[ 26615 105721   2740],[ 26579 105729   2740]
97,33729946,2022-11-17 14:28:59.843347+00:00,,t,46,72905525070919283,648518346488991501,72905525070942913,648518346496059082,[ 26613 105539   2729],[ 26593 105523   2730]
98,42718583,2022-11-17 14:28:59.843347+00:00,,t,24,72834881314433565,648518346488991501,72834881314576404,648518346496059082,[22931 97697  2452],[22971 97687  2454]
99,42718603,2022-11-17 14:28:59.843347+00:00,,t,30,72834881314428278,648518346488991501,72834881314619809,648518346496059082,[22997 97649  2459],[23003 97685  2461]
100,28901861,2022-11-17 14:28:59.843347+00:00,,t,43,72905525071291840,648518346488991501,72905525071153688,648518346496059082,[ 25939 105039   2818],[ 25913 105067   2818]
101,31344985,2022-11-17 14:28:59.843347+00:00,,t,31,72764443784075199,648518346488991501,72764443784080995,648518346496059082,[21565 94597  2424],[21537 94617  2426]
102,33729901,2022-11-17 14:28:59.843347+00:00,,t,42,72905525070943053,648518346488991501,72905525070954372,648518346496059082,[ 26555 105737   2730],[ 26527 105721   2731]
103,33729903,2022-11-17 14:28:59.843347+00:00,,t,17,72905525070929220,648518346488991501,72905525070954341,648518346496059082,[ 26555 105591   2737],[ 26535 105567   2737]
104,22188830,2022-11-17 14:28:59.843347+00:00,,t,25,72764443985275974,648518346515812858,72764443985278656,648518346496059082,[21273 94753  2753],[21287 94785  2754]
105,23688403,2022-11-17 14:28:59.843347+00:00,,t,34,72835156460865730,648518346466050864,72835156460863012,648518346496059082,[ 24145 105055   2975],[ 24173 105033   2976]
106,22584937,2022-11-17 14:28:59.843347+00:00,,t,18,72975893882187714,648518346479847574,72975893882157693,648518346496059082,[ 26663 105991   2843],[ 26659 105963   2843]
