,pre_skid,post_skid,pre_node,post_node,pre_pt_position_v3,post_pt_position_v3,pre_pt_position_v4,post_pt_position_v4,pre_pt_supervoxel_id,post_pt_supervoxel_id,pre_pt_root_id,post_pt_root_id
0,1117984,735491,16693862,16693864,[ 60419.00465116 110213.51162791   2804.        ],[ 60413.00465116 110073.51162791   2804.        ],"[60436.513953488386, 110253.53488372093, 2804.0]","[60433.75930232559, 110108.02325581395, 2804.0]",74101931161103187,74101931161119988,648518346494080626,648518346494774179
1,1118034,735491,16693891,15886241,[ 60390.00465116 109831.49767442   2805.        ],[ 60542.24883721 109568.00930233   2805.        ],"[60413.759302325576, 109862.24534883723, 2805.0]","[60568.74651162792, 109592.52790697677, 2805.0]",74101931161102997,74101931161093001,648518346494334440,648518346494774179
2,1123624,735491,16697241,16697245,[ 58321.31627907 106510.32093023   2541.        ],[ 58433.31860465 106451.31627907   2541.        ],"[58331.198837209304, 106524.21279069771, 2541.0]","[58442.955813953486, 106465.9488372093, 2541.0]",74031493563259941,74031424843757468,648518346502436642,648518346494774179
3,1165566,735491,17727116,17727118,[ 56022.50465116 104912.           2267.        ],[ 56107.16976744 104902.21627907   2267.        ],"[56020.509302325576, 104932.0, 2267.0]","[56101.33953488372, 104920.68255813955, 2267.0]",73961055965374297,73961055965376628,648518346494184050,648518346494774179
4,1174902,735491,17739452,17739454,[ 61207.3255814  109492.21627907   2455.        ],[ 61521.62790698 109684.00465116   2455.        ],"[61218.1511627907, 109492.18255813955, 2455.0]","[61536.755813953496, 109681.25930232558, 2455.0]",74101931026644714,74172299770819759,648518346489293509,648518346494774179
5,1184367,735491,17921966,17918691,[ 54183.24418605 109064.2744186    1672.        ],[ 53995.74418605 108944.52093023   1672.        ],"[54149.982558139556, 109023.32325581399, 1672.0]","[53966.732558139556, 108903.3127906977, 1672.0]",73890824324695734,73890824324695063,648518346492163523,648518346485769464
6,1184413,735491,17921976,17918685,[ 54094.23953488 109066.00930233   1681.        ],[ 54055.23953488 109005.51162791   1681.        ],"[54076.96860465117, 109031.02790697677, 1681.0]","[54038.71860465117, 108969.78488372093, 1681.0]",73890824391259107,73890824391468049,648518346492163523,648518346504691750
7,1184433,735491,17921983,17921982,[ 54513.99302326 108959.6372093    1741.        ],[ 54433.99302326 109103.13953488   1741.        ],"[54503.229069767454, 108890.91162790697, 1741.0]","[54421.979069767454, 109032.66860465117, 1741.0]",73890824391669003,73890824391673714,648518346506426914,648518346504691750
8,1184450,735491,17921988,17921987,[ 54597.34418605 109248.4744186    1748.        ],[ 54494.74418605 109191.81395349   1748.        ],"[54577.68837209302, 109184.69883720932, 1748.0]","[54475.23837209302, 109127.62790697673, 1748.0]",73890824391681157,73890824391688604,648518346497445445,648518346504691750
9,1184471,735491,17921994,17921993,[ 54560.20697674 109111.11162791   1756.        ],[ 54573.24186047 109271.75813953   1756.        ],"[54536.37093023258, 109045.33488372095, 1756.0]","[54548.72558139535, 109206.02441860465, 1756.0]",73890824391666976,73890824391688631,648518346506426914,648518346504691750
10,1184492,735491,17922000,17921999,[ 54686.99069767 109258.37906977   1765.        ],[ 54782.99069767 109371.88372093   1765.        ],"[54666.231395348834, 109207.25813953491, 1765.0]","[54759.72209302325, 109320.40116279069, 1765.0]",73890824391716556,73890824391719119,648518346506426914,648518346504691750
11,1184528,735491,17922008,17918559,[ 55189.75348837 109703.50232558   1797.        ],[ 55296.75116279 109694.           1797.        ],"[55180.510465116284, 109670.0069767442, 1797.0]","[55284.0023255814, 109660.25, 1797.0]",73890824391940127,73890824391819672,648518346504748934,648518346504691750
12,1184544,735491,17922012,17918551,[ 55788.25116279 110065.50232558   1800.        ],[ 55730.75116279 109945.74883721   1800.        ],"[55764.5023255814, 110037.00465116277, 1800.0]","[55707.7523255814, 109918.24767441861, 1800.0]",73961193135993764,73961193135940834,648518346489559639,648518346504691750
13,1184568,735491,17922039,17922038,[ 57774.58604651 109736.9627907    1870.        ],[ 57598.87674419 109659.00465116   1870.        ],"[57712.50813953488, 109720.88837209305, 1870.0]","[57540.00348837211, 109640.75930232558, 1870.0]",74031561947108977,74031561947063626,648518346489559639,648518346494774179
14,1184594,735491,17922052,17922051,[ 58248.21860465 109449.83255814   1919.        ],[ 57956.93255814 109616.43255814   1919.        ],"[58170.40581395349, 109453.24767441864, 1919.0]","[57893.547674418616, 109625.04767441862, 1919.0]",74031561947149842,74031561947200526,648518346489893207,648518346494774179
15,1184610,735491,17922060,17922059,[ 57938.48837209 109465.97674419   1932.        ],[ 58182.55116279 109596.25581395   1932.        ],"[57877.21511627907, 109475.93023255818, 1932.0]","[58111.90348837211, 109608.76744186049, 1932.0]",74031562013852528,74031562013926985,648518346494550760,648518346494774179
16,1184631,735491,17922078,15882803,[ 59516.81627907 108906.10465116   2003.        ],[ 59261.00232558 108946.75813953   2003.        ],"[59429.882558139536, 108909.45930232559, 2003.0]","[59176.75697674418, 108952.52441860465, 2003.0]",74101930758352493,74031562014197660,648518346484795213,648518346494774179
17,1184652,735491,17922090,17922089,[ 59604.15813953 108620.59534884   2170.        ],[ 59806.03255814 108579.78139535   2170.        ],"[59582.97441860465, 108615.03604651165, 2170.0]","[59772.59767441861, 108578.59418604651, 2170.0]",74101930825586616,74101930825572764,648518346466522478,648518346494774179
18,1184699,735491,17922101,17922100,[ 59847.23488372 108492.49302326   2210.        ],[ 59932.48604651 108581.90697674   2210.        ],"[59793.454651162785, 108513.97906976743, 2210.0]","[59873.70813953489, 108606.7209302326, 2210.0]",74101862173000500,74101930892413742,648518346497122476,648518346494774179
19,1184719,735491,17922107,17922106,[ 59718.38372093 108678.69767442   2214.        ],[ 59938.42325581 108576.53488372   2214.        ],"[59665.40116279069, 108698.84302325583, 2214.0]","[59887.76976744187, 108605.3546511628, 2214.0]",74101930892433503,74101930892413742,648518346500393432,648518346494774179
20,1184736,735491,17922112,17922111,[ 60293.23255814 108470.40697674   2256.        ],[ 60062.93488372 108551.24186047   2256.        ],"[60235.68023255814, 108487.62790697673, 2256.0]","[60008.369767441865, 108564.98372093026, 2256.0]",74101862173121629,74101930892551645,648518346477158088,648518346494774179
21,1184806,735491,17922128,17922127,[ 60241.51627907 108778.17674419   2275.        ],[ 60147.31162791 108556.46511628   2275.        ],"[60200.28255813953, 108796.10348837209, 2275.0]","[60103.62325581396, 108578.68023255814, 2275.0]",74101930892594103,74101930892593825,648518346492691190,648518346494774179
22,1184818,735491,17922135,17922134,[ 60082.09767442 108319.18604651   2284.        ],[ 60208.34651163 108561.95348837   2284.        ],"[60031.19534883721, 108350.62209302327, 2284.0]","[60154.94302325582, 108594.65697674421, 2284.0]",74101862173188559,74101930892593271,648518346496143050,648518346494774179
23,1184834,735491,17922140,17922139,[ 60086.16976744 108492.60930233   2304.        ],[ 60322.87906977 108606.72093023   2304.        ],"[60018.75930232558, 108515.82790697674, 2304.0]","[60259.137209302346, 108626.6627906977, 2304.0]",74101862173242932,74101930892795556,648518346486565581,648518346494774179
24,1184864,735491,17922148,17922147,[ 60263.22325581 108720.41395349   2303.        ],[ 60317.50465116 108603.93953488   2303.        ],"[60196.143023255805, 108742.65581395355, 2303.0]","[60253.263953488364, 108622.56860465118, 2303.0]",74101930892680058,74101930892795556,648518346497122476,648518346494774179
25,1184886,735491,17922154,17922153,[ 60422.14651163 108444.87674419   2311.        ],[ 60372.59534884 108603.21860465   2311.        ],"[60366.93953488374, 108456.63023255812, 2311.0]","[60312.53604651163, 108617.40581395353, 2311.0]",74101862173280872,74101930892674490,648518346477158088,648518346494774179
26,1184922,735491,17922162,15882782,[ 60311.41860465 108671.97674419   2321.        ],[ 60446.50465116 108592.74418605   2321.        ],"[60256.587209302335, 108689.70348837209, 2321.0]","[60393.25930232559, 108608.23837209304, 2321.0]",74101930959488604,74101930959539858,648518346500527064,648518346494774179
27,1184953,735491,17922170,17922169,[ 60340.76976744 108546.1255814    2333.        ],[ 60464.12790698 108572.87906977   2333.        ],"[60297.53953488372, 108564.25116279072, 2333.0]","[60419.505813953496, 108591.00813953488, 2333.0]",74101930959542476,74101930959572564,648518346500527064,648518346494774179
28,1185000,735491,17922182,17922181,[ 60594.86511628 108653.94651163   2342.        ],[ 60463.98604651 108554.53488372   2342.        ],"[60559.09534883723, 108675.33953488371, 2342.0]","[60433.97209302327, 108579.06976744186, 2342.0]",74101930959578236,74101930959591060,648518346511876543,648518346494774179
29,1185026,735491,17922189,17922188,[ 60526.78837209 108357.01395349   2374.        ],[ 60475.09767442 108527.25581395   2374.        ],"[60489.61511627908, 108364.54186046509, 2374.0]","[60433.293023255836, 108534.51744186049, 2374.0]",74101862240202539,74101862240186436,648518346494334440,648518346494774179
30,1185051,735491,17922202,17922201,[ 60566.09069767 108727.64651163   2395.        ],[ 60552.34883721 108535.97674419   2395.        ],"[60540.931395348845, 108738.29302325583, 2395.0]","[60520.546511627916, 108541.43023255818, 2395.0]",74101930959719962,74101862240239712,648518346497122476,648518346494774179
31,1185074,735491,17922211,15882776,[ 60787.53255814 108557.37209302   2417.        ],[ 60612.00232558 108552.75348837   2417.        ],"[60784.565116279075, 108560.99418604653, 2417.0]","[60600.50465116279, 108560.75697674422, 2417.0]",74101930959779297,74101930959781649,648518346494790834,648518346494774179
32,1185100,735491,17922221,17922220,[ 60765.51860465 108393.42325581   2422.        ],[ 60613.95813953 108545.3255814    2422.        ],"[60757.28720930233, 108399.5965116279, 2422.0]","[60601.916279069774, 108556.65116279072, 2422.0]",74101862240308720,74101930959779516,648518346500283452,648518346494774179
33,1185121,735491,17922227,17922226,[ 60608.65813953 108382.55116279   2428.        ],[ 60616.29767442 108536.42325581   2428.        ],"[60595.31627906978, 108400.10232558139, 2428.0]","[60603.143023255805, 108554.26976744189, 2428.0]",74101862240349150,74101930959800838,648518346494334440,648518346494774179
34,1185136,735491,17922232,17922231,[ 60585.20697674 108372.31860465   2437.        ],[ 60618.8744186  108528.75813953   2437.        ],"[60580.91395348839, 108396.13720930231, 2437.0]","[60614.24883720931, 108551.51627906977, 2437.0]",74101862240398132,74101930959815832,648518346494334440,648518346494774179
35,1185158,735491,17922241,17922240,[ 60745.79534884 108423.65116279   2464.        ],[ 60608.79767442 108522.15116279   2464.        ],"[60743.59069767443, 108447.3023255814, 2464.0]","[60608.3453488372, 108547.5523255814, 2464.0]",74101862307132416,74101931026649157,648518346497122476,648518346494774179
36,1185179,735491,17922247,17922246,[ 60448.8372093 108425.7627907   2470.       ],[ 60606.20232558 108526.36744186   2470.        ],"[60440.424418604656, 108453.52558139537, 2470.0]","[60606.356976744195, 108549.85232558139, 2470.0]",74101862307197855,74101931026695514,648518346496387703,648518346494774179
37,1185189,735491,17922254,17922253,[ 60389.32093023 108480.30232558   2492.        ],[ 60623.34651163 108518.9255814    2490.        ],"[60375.89186046511, 108500.85465116281, 2492.0]","[60609.539534883734, 108539.52674418605, 2490.0]",74101862307248022,74101862307230463,648518346497122476,648518346494774179
38,1185211,735491,17922263,17922261,[ 60645.39534884 108352.17209302   2495.        ],[ 60709.39534884 108408.17674419   2495.        ],"[60636.79069767443, 108372.59418604654, 2495.0]","[60701.68604651164, 108427.28023255813, 2495.0]",74101862307273748,74101862307299773,648518346494334440,648518346494774179
39,1185226,735491,17922268,17922267,[ 60821.9627907 108288.          2515.       ],[ 60712.81627907 108488.37906977   2515.        ],"[60794.138372093024, 108337.75000000004, 2515.0]","[60686.698837209304, 108535.13720930237, 2515.0]",74101862307312233,74101862307294395,648518346494790834,648518346494774179
40,1185252,735491,17922275,17922274,[ 61084.6372093  108218.65581395   2557.        ],[ 60978.1627907  108343.24883721   2557.        ],"[61023.66162790699, 108258.21744186047, 2557.0]","[60918.238372093016, 108387.24651162792, 2557.0]",74101862307421958,74101862307418654,648518346476817936,648518346494774179
41,1185288,735491,17922284,17922283,[ 60662.62093023 108349.87674419   2601.        ],[ 60936.34883721 108036.5255814    2601.        ],"[60605.862790697676, 108389.13023255812, 2601.0]","[60886.796511627916, 108095.32674418607, 2601.0]",74101862374344326,74101862374341287,648518346494501687,648518346494774179
42,1185310,735491,17922290,17922289,[ 60727.55348837 107853.77209302   2632.        ],[ 60985.64651163 107950.2255814    2630.        ],"[60701.66046511629, 107899.31627906978, 2632.0]","[60952.18953488374, 108005.17674418606, 2630.0]",74101862374397757,74101862374411734,648518346477719260,648518346494774179
43,1185351,735491,17922300,17922299,[ 61094.79069767 107614.18604651   2634.        ],[ 60988.58139535 107943.34883721   2634.        ],"[61064.37209302324, 107662.3081395349, 2634.0]","[60954.912790697694, 107993.94767441862, 2634.0]",74101862374411510,74101862374419181,648518346476817936,648518346494774179
44,1185368,735491,17922305,15882761,[ 60933.6372093 108101.9255814   2655.       ],[ 60986.49767442 107914.76046512   2655.        ],"[60914.91162790699, 108129.02674418609, 2655.0]","[60968.49534883721, 107945.27093023257, 2655.0]",74101862374479711,74101862374467089,648518346497122476,648518346494774179
45,1185388,735491,17922311,17922310,[ 60961.22093023 108105.82093023   2657.        ],[ 60984.81395349 107909.6372093    2657.        ],"[60945.691860465115, 108136.64186046514, 2657.0]","[60970.87790697675, 107940.77441860465, 2657.0]",74101862374482272,74101862374484685,648518346497122476,648518346494774179
46,1185434,735491,17922322,17922321,[ 60799.86976744 107819.62790698   2661.        ],[ 60981.44186047 107899.39069767   2661.        ],"[60788.109302325596, 107852.13372093024, 2661.0]","[60967.633720930244, 107936.03139534884, 2661.0]",74101862374484681,74101862374484685,648518346497122476,648518346494774179
47,1185447,735491,17922327,17922326,[ 60905.82093023 107673.41860465   2684.        ],[ 60925.6744186  107829.47674419   2684.        ],"[60893.641860465126, 107726.33720930235, 2684.0]","[60912.8488372093, 107882.20348837209, 2684.0]",74101862374556797,74101862374526636,648518346493102070,648518346494774179
48,1185468,735491,17922338,15882753,[ 60637.19534884 107113.74883721   2780.        ],[ 60590.74883721 107490.51162791   2780.        ],"[60689.33604651163, 107185.99651162792, 2780.0]","[60648.74651162792, 107553.03488372093, 2780.0]",74101862441606660,74101862441576431,648518346515631434,648518346494774179
49,1185504,735491,17922346,17922336,[ 60424.0744186  107553.95348837   2780.        ],[ 60501.19534884 107691.74418605   2780.        ],"[60483.97325581395, 107606.61046511628, 2780.0]","[60555.12906976747, 107745.34883720934, 2780.0]",74101862441583951,74101862441591627,648518346476817936,648518346494774179
50,1185525,735491,17922352,17922351,[ 60418.14651163 107552.47906977   2781.        ],[ 60569.69069767 107530.75581395   2782.        ],"[60473.68953488372, 107605.93720930234, 2781.0]","[60625.322093023264, 107591.51744186049, 2782.0]",74101862441583951,74101862441591527,648518346476817936,648518346494774179
51,1185551,735491,17922359,17922358,[ 60356.45813953 107103.9255814    2791.        ],[ 60598.1        107301.06976744   2791.        ],"[60402.62441860466, 107170.52674418605, 2791.0]","[60647.299999999996, 107375.20930232559, 2791.0]",74101862441616740,74101862441622186,648518346488905229,648518346494774179
52,1185587,735491,17922374,17922373,[ 60554.52325581 107637.13023256   2796.        ],[ 60580.33023256 107258.60465116   2795.        ],"[60599.069767441884, 107691.1406976744, 2796.0]","[60619.49069767444, 107328.56395348838, 2795.0]",74101862441646194,74101862441630255,648518346476817936,648518346494774179
53,1185628,735491,17922388,15882745,[ 60542.75348837 106713.24883721   2857.        ],[ 60411.75581395 106466.75116279   2857.        ],"[60526.760465116284, 106778.99651162792, 2857.0]","[60384.267441860466, 106536.25348837212, 2857.0]",74101862508508471,74101862508487038,648518346515631434,648518346494774179
54,1185649,735491,17922399,17922398,[ 60153.83255814 105431.08372093   2914.        ],[ 60400.87674419 105636.25116279   2914.        ],"[60147.99767441862, 105504.50116279068, 2914.0]","[60401.003488372095, 105703.75232558142, 2914.0]",74101793789191375,74101793789199353,648518346497573110,648518346494774179
55,1185670,735491,17922404,15886289,[ 61043.51162791 105163.79069767   2915.        ],[ 60591.75116279 104891.75116279   2915.        ],"[61022.03488372093, 105229.37209302328, 2915.0]","[60568.0034883721, 104968.00348837212, 2915.0]",74101793789204580,74101793789185550,648518346486565581,648518346494774179
56,1185686,735491,17922412,17922411,[ 61400.25581395 103333.74883721   2931.        ],[ 60824.12790698 103364.19302326   2931.        ],"[61354.767441860466, 103398.74651162792, 2931.0]","[60774.133720930244, 103431.32906976747, 2931.0]",74101725069803986,74101725069822807,648518346479838693,648518346494774179
57,1185697,735491,17922416,17922415,[ 61395.25581395 103320.74883721   2938.        ],[ 60831.7372093  103362.11627907   2938.        ],"[61352.01162790698, 103378.49767441861, 2938.0]","[60796.46162790699, 103418.84883720931, 2938.0]",74101725069831557,74101725069819989,648518346479838693,648518346494774179
58,1185703,735491,17922419,17922418,[ 61410.25581395 103321.75116279   2935.        ],[ 60802.37906977 103852.00465116   2935.        ],"[61366.76162790698, 103383.50232558142, 2935.0]","[60772.887209302346, 103915.26395348836, 2935.0]",74101725069793435,74101725069913473,648518346479838693,648518346494774179
59,1185724,735491,17922425,17922424,[ 61392.25581395 103330.74883721   2929.        ],[ 60788.69302326 103806.25116279   2929.        ],"[61343.76162790699, 103394.99767441861, 2929.0]","[60756.829069767446, 103867.75348837212, 2929.0]",74101725069803986,74101725069809330,648518346479838693,648518346494774179
60,1185730,735491,17922428,17922427,[ 61387.25581395 103355.74883721   2920.        ],[ 60782.45581395 103736.03255814   2920.        ],"[61328.51162790699, 103410.49767441861, 2920.0]","[60734.36744186048, 103787.59767441863, 2920.0]",74101725069781052,74101725069791095,648518346479838693,648518346494774179
61,1185697,735491,17922416,17922430,[ 61395.25581395 103320.74883721   2938.        ],[ 60809.22325581 103874.88372093   2938.        ],"[61352.01162790698, 103378.49767441861, 2938.0]","[60783.143023255834, 103941.28488372097, 2938.0]",74101725069831557,74101725069812102,648518346479838693,648518346494774179
62,1185744,735491,17922434,15884718,[ 61625.25581395 103582.75348837   2936.        ],[ 61647.25581395 103768.75813953   2939.        ],"[61584.767441860466, 103646.01046511633, 2936.0]","[61616.01744186049, 103832.77441860465, 2939.0]",74172093813967014,74172093813978791,648518346502860531,648518346494774179
63,1185760,735491,17922439,17922438,[ 61425.15348837 103382.84883721   2927.        ],[ 60820.50232558 103364.62790698   2927.        ],"[61377.710465116266, 103442.29651162794, 2927.0]","[60771.006976744204, 103424.88372093024, 2927.0]",74101725069796184,74101725069822807,648518346479838693,648518346494774179
64,1185776,735491,17922443,15882731,[ 61184.66511628 105310.64651163   2927.        ],[ 60590.25581395 104816.75116279   2927.        ],"[61192.66046511629, 105369.83604651166, 2927.0]","[60592.76744186049, 104888.75348837212, 2927.0]",74101793789222393,74101793789201338,648518346494790834,648518346494774179
65,1185868,735491,17922638,17919953,[ 51773.08604651 105324.87674419   1785.        ],[ 51674.25116279 105287.           1785.        ],"[51808.672093023255, 105308.00348837208, 1785.0]","[51711.5034883721, 105269.25, 1785.0]",73820318208748605,73820318208606736,648518346487278762,648518346494774179
66,1185894,735491,17922645,17922644,[ 51612.93023256 105183.21860465   1778.        ],[ 51775.93023256 105334.71627907   1778.        ],"[51663.040697674434, 105167.15581395353, 1778.0]","[51827.040697674434, 105312.64883720933, 1778.0]",73820318208580636,73820318208588612,648518346483946493,648518346494774179
67,1185919,735491,17922652,17922651,[ 52478.95348837 105640.31162791   1751.        ],[ 52397.35116279 105721.75813953   1751.        ],"[52491.40697674418, 105598.62325581396, 1751.0]","[52410.7023255814, 105680.26627906977, 1751.0]",73820318208508750,73820318208517983,648518346511808191,648518346494774179
68,1185955,735491,17922672,17922671,[ 54016.80930233 106215.37209302   1704.        ],[ 54118.75348837 106099.2          1704.        ],"[53980.36860465117, 106214.2441860465, 1704.0]","[54078.760465116306, 106097.84999999999, 1704.0]",73890686952565383,73890686952586629,648518346496548220,648518346494774179
69,1185992,735491,17922681,17922680,[ 54436.33023256 106341.18604651   1708.        ],[ 54672.20465116 106452.18139535   1708.        ],"[54389.99069767442, 106348.0581395349, 1708.0]","[54618.11395348838, 106460.79418604654, 1708.0]",73890686952596413,73890686952580116,648518346484473347,648518346494774179
70,1186017,735491,17922693,17922692,[ 55028.85116279 106816.29302326   1747.        ],[ 55013.53255814 106681.95348837   1747.        ],"[54982.3034883721, 106759.37906976744, 1747.0]","[54959.84767441861, 106623.61046511632, 1747.0]",73890755672171453,73890755672154539,648518346484473347,648518346494774179
71,1186044,735491,17922699,15883936,[ 55489.05116279 106856.71627907   1763.        ],[ 55188.75348837 106874.25581395   1763.        ],"[55429.10232558141, 106824.18255813955, 1763.0]","[55136.256976744204, 106840.76162790699, 1763.0]",73961124416395944,73890755672205576,648518346479346642,648518346494774179
72,1186054,735491,17922703,17922702,[ 56364.25116279 107540.62790698   1785.        ],[ 55915.75116279 107289.62790698   1785.        ],"[56323.7534883721, 107531.13372093024, 1785.0]","[55864.0034883721, 107264.63372093024, 1785.0]",73961124416458160,73961124416460639,648518346491654206,648518346494774179
73,1186086,735491,17922710,17922702,[ 56381.25348837 107303.62790698   1785.        ],[ 55915.75116279 107289.62790698   1785.        ],"[56323.260465116306, 107289.38372093024, 1785.0]","[55864.0034883721, 107264.63372093024, 1785.0]",73961124416455254,73961124416460639,648518346489688883,648518346494774179
74,1186112,735491,17922730,15883922,[ 57106.75581395 107460.25581395   1781.        ],[ 56787.25348837 107323.25581395   1782.        ],"[57063.017441860466, 107443.51744186044, 1781.0]","[56736.260465116284, 107304.76744186049, 1782.0]",73961124416458111,73961124416440489,648518346511423797,648518346494774179
75,1186132,735491,17922739,17922738,[ 58043.25581395 107145.64651163   1794.        ],[ 57946.71860465 107084.14883721   1794.        ],"[57986.767441860466, 107140.68953488374, 1794.0]","[57890.90581395351, 107074.69651162795, 1794.0]",74031493160692744,74031493160809360,648518346491556776,648518346494774179
76,1186148,735491,17922747,17922746,[ 58730.64651163 107047.81860465   1858.        ],[ 58583.9       106938.0372093   1858.       ],"[58671.43953488372, 107027.45581395351, 1858.0]","[58526.3, 106917.32441860466, 1858.0]",74031493227534982,74031493227526964,648518346509452419,648518346494774179
77,1186164,735491,17922752,17922751,[ 58658.24418605 106694.00465116   1888.        ],[ 58985.0372093  106543.84418605   1888.        ],"[58636.482558139556, 106684.26395348836, 1888.0]","[58958.07441860465, 106522.43837209305, 1888.0]",74031493227601697,74031493227625059,648518346483510959,648518346494774179
78,1186191,735491,17922778,17922777,[ 60530.46046512 105233.70697674   1978.        ],[ 60224.03255814 105288.6627907    1978.        ],"[60494.59186046512, 105232.07790697674, 1978.0]","[60188.065116279075, 105293.32558139536, 1978.0]",74101793319333667,74101793319363036,648518346511876543,648518346494774179
79,1186202,735491,17922788,17922787,[ 60710.85813953 104778.51627907   2029.        ],[ 60526.93953488 105028.69302326   2029.        ],"[60662.71627906978, 104795.78255813953, 2029.0]","[60475.81860465116, 105045.82906976747, 2029.0]",74101793319470695,74101793319481576,648518346495690128,648518346494774179
80,1186228,735491,17922797,17922795,[ 60837.39767442 104862.81395349   2043.        ],[ 60696.4        104852.81395349   2046.        ],"[60778.94302325582, 104877.4418604651, 2043.0]","[60625.8, 104870.12790697673, 2046.0]",74101793319512563,74101793319527968,648518346511876543,648518346494774179
81,1186254,735491,17922804,17922803,[ 60715.69069767 104554.73953488   2054.        ],[ 60725.4255814  104966.20930233   2054.        ],"[60635.88139534884, 104579.22906976746, 2054.0]","[60635.52674418605, 104981.37790697676, 2054.0]",74101793319561805,74101793319534314,648518346489293509,648518346494774179
82,1186275,735491,17922822,17922821,[ 60685.30232558 105084.71627907   2080.        ],[ 60926.7372093  104910.56744186   2080.        ],"[60615.65697674419, 105077.64883720933, 2080.0]","[60856.96162790699, 104905.95232558143, 2080.0]",74101793386403787,74101793386367558,648518346474535874,648518346494774179
83,1186307,735491,17922854,17922853,[ 60580.06511628 104725.9372093    2115.        ],[ 61203.6627907  104851.96976744   2115.        ],"[60510.945348837224, 104748.81162790702, 2115.0]","[61139.48837209304, 104861.15930232557, 2115.0]",74101793386493250,74101793386468215,648518346479838693,648518346494774179
84,1186317,735491,17922865,17922864,[ 60591.06511628 104730.9372093    2111.        ],[ 61173.06976744 104855.90697674   2111.        ],"[60516.9453488372, 104748.56162790702, 2111.0]","[61104.20930232559, 104865.2209302326, 2111.0]",74101793386450789,74101793386468215,648518346479838693,648518346494774179
85,1186355,735491,17922941,17922938,[ 61118.50232558 104446.80930233   2139.        ],[ 61341.31627907 104849.1627907    2139.        ],"[61063.50697674418, 104447.42790697678, 2139.0]","[61287.94883720928, 104837.98837209304, 2139.0]",74101724667046578,74101793386547175,648518346489293509,648518346494774179
86,1186384,735491,17922960,17922959,[ 61513.18604651 104693.46046512   2151.        ],[ 61379.00465116 104791.40930233   2151.        ],"[61443.3081395349, 104692.13139534884, 2151.0]","[61309.513953488364, 104795.47790697675, 2151.0]",74172162130742504,74101793386565778,648518346483510959,648518346494774179
87,1186428,735491,17922986,17922985,[ 60857.96511628 104668.35813953   2167.        ],[ 61418.19069767 104715.27906977   2167.        ],"[60799.43023255814, 104701.21627906978, 2167.0]","[61365.07209302324, 104729.83720930235, 2167.0]",74101793386584357,74101793386609616,648518346479838693,648518346494774179
88,1186444,735491,17922996,17922994,[ 60893.17906977 104659.94186047   2173.        ],[ 61434.87674419 104711.80930233   2173.        ],"[60830.03720930233, 104692.57558139534, 2173.0]","[61378.38023255812, 104728.17790697678, 2173.0]",74101793386619926,74101793386612793,648518346479838693,648518346494774179
89,1186464,735491,17923024,17923021,[ 61635.72093023 104778.66976744   2201.        ],[ 61631.72093023 104695.6744186    2201.        ],"[61592.119186046504, 104812.51395348841, 2201.0]","[61589.912790697694, 104731.77325581397, 2201.0]",74172162197625608,74172162197653205,648518346484096807,648518346494774179
90,1186482,735491,17923051,17923050,[ 61642.02325581 104466.74418605   2218.        ],[ 61454.34883721 104442.00465116   2218.        ],"[61609.069767441884, 104510.23255813956, 2218.0]","[61420.94767441861, 104492.00930232558, 2218.0]",74172162197707535,74101793453577742,648518346474535874,648518346494774179
91,1186497,735491,17923056,17923055,[ 61221.03255814 104281.           2220.        ],[ 61450.53488372 104426.           2220.        ],"[61191.34767441861, 104325.75, 2220.0]","[61411.604651162794, 104473.75, 2220.0]",74101724734049372,74101793453530578,648518346487893885,648518346494774179
92,1186520,735491,17923076,17923075,[ 61191.54883721 104250.82790698   2226.        ],[ 61438.48139535 104379.44651163   2226.        ],"[61161.347674418605, 104300.15581395349, 2226.0]","[61402.46279069767, 104428.89302325583, 2226.0]",74101724734091727,74101724734084169,648518346487893885,648518346494774179
93,1186542,735491,17923122,17923121,[ 61647.60930233 104317.73953488   2265.        ],[ 61376.88372093 104170.62790698   2265.        ],"[61620.57790697672, 104348.71860465119, 2265.0]","[61354.15116279069, 104206.13372093024, 2265.0]",74172093478338433,74101724734173024,648518346474535874,648518346494774179
94,1186559,735491,17923127,17923126,[ 61188.4 104109.    2284. ],[ 61391.37209302 104093.21860465   2284.        ],"[61157.8, 104148.0, 2284.0]","[61358.8662790698, 104134.65581395353, 2284.0]",74101724734219235,74101724734238479,648518346489559639,648518346494774179
95,1186585,735491,17923134,17923133,[ 61626.85348837 104168.78604651   2301.        ],[ 61404.49767442 104033.19069767   2301.        ],"[61577.06046511626, 104203.10813953492, 2301.0]","[61356.99302325584, 104069.07209302326, 2301.0]",74172093478443681,74101724734264399,648518346474535874,648518346494774179
96,1186605,735491,17923140,17923139,[ 61605.25581395 103867.33953488   2306.        ],[ 61413.23255814 104016.09302326   2306.        ],"[61554.267441860466, 103889.76860465117, 2306.0]","[61363.697674418625, 104049.02906976745, 2306.0]",74172093478453517,74101724734307682,648518346491556776,648518346494774179
97,1186622,735491,17923145,17923144,[ 61603.42325581 103860.41860465   2309.        ],[ 61428.18604651 104008.1255814    2309.        ],"[61548.019767441845, 103881.50581395348, 2309.0]","[61374.5581395349, 104039.12674418604, 2309.0]",74172093478453517,74101724734307682,648518346491556776,648518346494774179
